timestamp,parameter,value_hrf
2019-02-05 17:45:00,so2,2.139993661971831
2019-02-05 17:50:00,so2,2.487999672131148
2019-02-05 17:55:00,so2,2.4934698214285715
2019-02-05 18:00:00,so2,2.814474528301887
2019-02-05 18:05:00,so2,2.5780662711864406
2019-02-05 18:10:00,so2,2.731188148148149
2019-02-05 18:15:00,so2,3.0041789583333327
2019-02-05 18:20:00,so2,2.692891666666667
2019-02-05 18:25:00,so2,3.176675217391305
2019-02-05 18:30:00,so2,2.2186804285714277
2019-02-05 18:35:00,so2,2.4396683870967735
2019-02-05 18:40:00,so2,2.816193518518518
2019-02-05 18:45:00,so2,2.791800178571428
2019-02-05 18:50:00,so2,2.993526923076923
2019-02-05 18:55:00,so2,3.341662826086957
2019-02-05 19:00:00,so2,2.6477430357142864
2019-02-05 19:05:00,so2,3.104218301886792
2019-02-05 19:10:00,so2,4.06135731707317
2019-02-05 19:15:00,so2,2.7902499999999995
2019-02-05 19:20:00,so2,2.709526562500001
2019-02-05 19:25:00,so2,3.5379391111111103
2019-02-05 19:30:00,so2,2.833110862068965
2019-02-05 19:35:00,so2,3.2928574509803927
2019-02-05 19:40:00,so2,3.163000566037736
2019-02-05 19:45:00,so2,2.9811867272727284
2019-02-05 19:50:00,so2,2.590688253968253
2019-02-05 19:55:00,so2,2.9937590740740734
2019-02-05 20:00:00,so2,2.440203823529412
2019-02-05 20:05:00,so2,2.7842077192982457
2019-02-05 20:10:00,so2,2.8734355357142856
2019-02-05 20:15:00,so2,3.273687058823529
2019-02-05 20:20:00,so2,3.3158418
2019-02-05 20:25:00,so2,3.1458518
2019-02-05 20:30:00,so2,3.5295795833333337
2019-02-05 20:35:00,so2,3.1089725454545456
2019-02-05 20:40:00,so2,2.6251175757575753
2019-02-05 20:45:00,so2,3.3503886274509798
2019-02-05 20:50:00,so2,3.1887881818181825
2019-02-05 20:55:00,so2,3.5331673469387757
2019-02-05 21:00:00,so2,3.1128532203389816
2019-02-05 21:05:00,so2,3.420927454545455
2019-02-05 21:10:00,so2,3.867271666666666
2019-02-05 21:15:00,so2,3.4416466666666676
2019-02-05 21:20:00,so2,3.4705075925925937
2019-02-05 21:25:00,so2,3.7395625999999997
2019-02-05 21:30:00,so2,3.6722476923076925
2019-02-05 21:35:00,so2,3.250365166666666
2019-02-05 21:40:00,so2,3.5853032000000002
2019-02-05 21:45:00,so2,3.0979048484848493
2019-02-05 21:50:00,so2,3.3806996721311466
2019-02-05 21:55:00,so2,3.819758200000001
2019-02-05 22:00:00,so2,3.461918548387095
2019-02-05 22:05:00,so2,4.193696470588235
2019-02-05 22:10:00,so2,4.0201705769230776
2019-02-05 22:15:00,so2,3.7347333333333332
2019-02-05 22:20:00,so2,3.7081718644067796
2019-02-05 22:25:00,so2,3.6897959322033893
2019-02-05 22:30:00,so2,4.054711111111112
2019-02-05 22:35:00,so2,3.930650545454544
2019-02-05 22:40:00,so2,3.364089538461537
2019-02-05 22:45:00,so2,4.279311923076924
2019-02-05 22:50:00,so2,3.7120750819672126
2019-02-05 22:55:00,so2,3.887532181818182
2019-02-05 23:00:00,so2,4.8556422448979575
2019-02-05 23:05:00,so2,3.734284615384615
2019-02-05 23:10:00,so2,4.805079038461538
2019-02-05 23:15:00,so2,5.491200444444445
2019-02-05 23:20:00,so2,3.516519818181817
2019-02-05 23:25:00,so2,1.0388077551020412
2019-02-05 23:30:00,so2,0.2982944999999999
2019-02-05 23:35:00,so2,0.22786222222222227
2019-02-05 23:40:00,so2,0.23231765957446804
2019-02-05 23:45:00,so2,0.24325177777777768
2019-02-05 23:50:00,so2,0.2973384905660378
2019-02-05 23:55:00,so2,0.33045425531914896
2019-02-06 00:00:00,so2,0.3051909523809524
2019-02-06 00:05:00,so2,0.35669065217391305
2019-02-06 00:10:00,so2,0.3448265853658537
2019-02-06 00:15:00,so2,0.280169375
2019-02-06 00:20:00,so2,0.2649056097560976
2019-02-06 00:25:00,so2,0.32556755555555544
2019-02-06 00:30:00,so2,0.2378532608695652
2019-02-06 00:35:00,so2,0.33168638888888885
2019-02-06 00:40:00,so2,0.3157931111111111
2019-02-06 00:45:00,so2,0.30821375
2019-02-06 00:50:00,so2,0.24089234042553195
2019-02-06 00:55:00,so2,0.31740432432432425
2019-02-06 01:00:00,so2,0.28484650000000006
2019-02-06 01:05:00,so2,0.3720705
2019-02-06 01:10:00,so2,0.3138264
2019-02-06 01:15:00,so2,0.32612976744186045
2019-02-06 01:20:00,so2,0.41746043478260864
2019-02-06 01:25:00,so2,0.44082307692307704
2019-02-06 01:30:00,so2,0.33961019230769224
2019-02-06 01:35:00,so2,0.31837060000000006
2019-02-06 01:40:00,so2,0.2974485714285714
2019-02-06 01:45:00,so2,0.38320756097560976
2019-02-06 01:50:00,so2,0.27935891891891895
2019-02-06 01:55:00,so2,0.38261156249999995
2019-02-06 02:00:00,so2,0.4603796774193548
2019-02-06 02:05:00,so2,0.5426255882352942
2019-02-06 02:10:00,so2,0.43746972972972975
2019-02-06 02:15:00,so2,0.5121181578947368
2019-02-06 02:20:00,so2,0.4498978723404255
2019-02-06 02:25:00,so2,0.46734775510204085
2019-02-06 02:30:00,so2,0.6322332352941177
2019-02-06 02:35:00,so2,0.46961978260869564
2019-02-06 02:40:00,so2,0.42741368421052633
2019-02-06 02:45:00,so2,0.4106575
2019-02-06 02:50:00,so2,0.5995261111111111
2019-02-06 02:55:00,so2,0.5496658974358974
2019-02-06 03:00:00,so2,0.5410978571428571
2019-02-06 03:05:00,so2,0.46962780487804867
2019-02-06 03:10:00,so2,1.0697396774193548
2019-02-06 03:15:00,so2,3.646601636363635
2019-02-06 03:20:00,so2,3.0679528260869566
2019-02-06 03:25:00,so2,1.5875020000000006
2019-02-06 03:30:00,so2,1.6978722448979593
2019-02-06 03:35:00,so2,2.7696468292682925
2019-02-06 03:40:00,so2,2.84741525
2019-02-06 03:45:00,so2,2.2831843902439024
2019-02-06 03:50:00,so2,2.656802972972973
2019-02-06 03:55:00,so2,1.897015714285714
2019-02-06 04:00:00,so2,1.002648292682927
2019-02-06 04:05:00,so2,0.8516819999999998
2019-02-06 04:10:00,so2,1.3826507894736841
2019-02-06 04:15:00,so2,1.2830879545454548
2019-02-06 04:20:00,so2,1.3176254285714286
2019-02-06 04:25:00,so2,1.1312555
2019-02-06 04:30:00,so2,0.9028861224489793
2019-02-06 04:35:00,so2,1.065442888888889
2019-02-06 04:40:00,so2,1.1310227272727271
2019-02-06 04:45:00,so2,0.478602972972973
2019-02-06 04:50:00,so2,0.6284944444444446
2019-02-06 04:55:00,so2,0.6037128571428569
2019-02-06 05:00:00,so2,0.6885905882352943
2019-02-06 05:05:00,so2,0.697318484848485
2019-02-06 05:10:00,so2,1.0913395238095238
2019-02-06 05:15:00,so2,0.87602375
2019-02-06 05:20:00,so2,0.9629379166666668
2019-02-06 05:25:00,so2,0.6848145161290324
2019-02-06 05:30:00,so2,0.663989069767442
2019-02-06 05:35:00,so2,0.969835
2019-02-06 05:40:00,so2,1.238632142857143
2019-02-06 05:45:00,so2,1.5298970270270267
2019-02-06 05:50:00,so2,1.5119775
2019-02-06 05:55:00,so2,1.3885786363636365
2019-02-06 06:00:00,so2,0.7281026086956521
2019-02-06 06:05:00,so2,0.5601857142857144
2019-02-06 06:10:00,so2,0.92125725
2019-02-06 06:15:00,so2,1.4333884615384618
2019-02-06 06:20:00,so2,1.0728305714285715
2019-02-06 06:25:00,so2,0.9324457777777777
2019-02-06 06:30:00,so2,0.7527943750000001
2019-02-06 06:35:00,so2,1.374548484848485
2019-02-06 06:40:00,so2,0.9786942424242425
2019-02-06 06:45:00,so2,1.1659745833333333
2019-02-06 06:50:00,so2,1.0531186486486488
2019-02-06 06:55:00,so2,0.9020373529411763
2019-02-06 07:00:00,so2,0.9690000000000001
2019-02-06 07:05:00,so2,0.8681789655172414
2019-02-06 07:10:00,so2,1.0207392
2019-02-06 07:15:00,so2,0.8655414705882352
2019-02-06 07:20:00,so2,1.0373903703703704
2019-02-06 07:25:00,so2,1.7813018604651163
2019-02-06 07:30:00,so2,1.5399936842105264
2019-02-06 07:35:00,so2,0.7873651351351352
2019-02-06 07:40:00,so2,1.0245879069767443
2019-02-06 07:45:00,so2,1.5724632500000002
2019-02-06 07:50:00,so2,2.7965302702702712
2019-02-06 07:55:00,so2,2.7777042105263154
2019-02-06 08:00:00,so2,2.7771657499999995
2019-02-06 08:05:00,so2,3.616599361702128
2019-02-06 08:10:00,so2,3.8378777500000014
2019-02-06 08:15:00,so2,4.711884722222223
2019-02-06 08:20:00,so2,4.6658605263157895
2019-02-06 08:25:00,so2,4.118979767441861
2019-02-06 08:30:00,so2,4.639017105263157
2019-02-06 08:35:00,so2,5.255292631578947
2019-02-06 08:40:00,so2,4.664132195121951
2019-02-06 08:45:00,so2,5.102254871794872
2019-02-06 08:50:00,so2,3.83643761904762
2019-02-06 08:55:00,so2,3.402692045454545
2019-02-06 09:00:00,so2,3.560879772727274
2019-02-06 09:05:00,so2,2.8996523809523804
2019-02-06 09:10:00,so2,2.8385913888888883
2019-02-06 09:15:00,so2,2.0938197777777776
2019-02-06 09:20:00,so2,5.161413636363635
2019-02-06 09:25:00,so2,3.5086176190476186
2019-02-06 09:30:00,so2,3.7828935897435905
2019-02-06 09:35:00,so2,3.1706230232558137
2019-02-06 09:40:00,so2,2.8117186842105264
2019-02-06 09:45:00,so2,2.194667
2019-02-06 09:50:00,so2,2.0289941176470583
2019-02-06 09:55:00,so2,2.53701275
2019-02-06 10:00:00,so2,2.2368224999999997
2019-02-06 10:05:00,so2,1.503813170731707
2019-02-06 10:10:00,so2,1.0880687804878049
2019-02-06 10:15:00,so2,1.4422370270270268
2019-02-06 10:20:00,so2,1.4050473809523807
2019-02-06 10:25:00,so2,1.1761244117647058
2019-02-06 10:30:00,so2,0.9276687179487183
2019-02-06 10:35:00,so2,1.287509230769231
2019-02-06 10:40:00,so2,1.1229672727272726
2019-02-06 10:45:00,so2,0.8083299999999999
2019-02-06 10:50:00,so2,0.9206361538461538
2019-02-06 10:55:00,so2,0.8485457142857145
2019-02-06 11:00:00,so2,0.8109937931034482
2019-02-06 11:05:00,so2,0.8361666666666666
2019-02-06 11:10:00,so2,1.565105294117647
2019-02-06 11:15:00,so2,1.1325236363636366
2019-02-06 11:20:00,so2,0.7270103703703703
2019-02-06 11:25:00,so2,1.0630786956521738
2019-02-06 11:30:00,so2,0.9434629629629631
2019-02-06 11:35:00,so2,0.8522939393939395
2019-02-06 11:40:00,so2,1.1255237500000004
2019-02-06 11:45:00,so2,0.8539813793103448
2019-02-06 11:50:00,so2,0.7984412903225809
2019-02-06 11:55:00,so2,0.9461384615384616
2019-02-06 12:00:00,so2,0.9979957692307692
2019-02-06 12:05:00,so2,1.17793625
2019-02-06 12:10:00,so2,0.842433
2019-02-06 12:15:00,so2,1.5041511764705884
2019-02-06 12:20:00,so2,1.8406837499999997
2019-02-06 12:25:00,so2,1.0969430434782608
2019-02-06 12:30:00,so2,1.342928125
2019-02-06 12:35:00,so2,1.2869826315789474
2019-02-06 12:40:00,so2,1.0134263157894734
2019-02-06 12:45:00,so2,0.9926207142857146
2019-02-06 12:50:00,so2,0.8196134999999998
2019-02-06 12:55:00,so2,0.9184129411764707
2019-02-06 13:00:00,so2,0.67594
2019-02-06 13:05:00,so2,0.7685377272727273
2019-02-06 13:10:00,so2,0.5763976923076923
2019-02-06 13:15:00,so2,0.69532
2019-02-06 13:20:00,so2,1.9437452941176474
2019-02-06 13:25:00,so2,2.7668848484848483
2019-02-06 13:30:00,so2,2.53510625
2019-02-06 13:35:00,so2,2.771970689655173
2019-02-06 13:40:00,so2,2.053922571428571
2019-02-06 13:45:00,so2,2.2646112499999993
2019-02-06 13:50:00,so2,1.2343174074074075
2019-02-06 13:55:00,so2,1.1131136363636365
2019-02-06 14:00:00,so2,1.2490026470588238
2019-02-06 14:05:00,so2,1.489929268292683
2019-02-06 14:10:00,so2,1.9277349999999998
2019-02-06 14:15:00,so2,1.7938165116279072
2019-02-06 14:20:00,so2,1.6655807692307694
2019-02-06 14:25:00,so2,2.0009575
2019-02-06 14:30:00,so2,2.2871940540540545
2019-02-06 14:35:00,so2,2.422263720930232
2019-02-06 14:40:00,so2,2.625411388888889
2019-02-06 14:45:00,so2,2.4803857446808513
2019-02-06 14:50:00,so2,3.2406791666666663
2019-02-06 14:55:00,so2,3.1911861538461537
2019-02-06 15:00:00,so2,3.672093142857142
2019-02-06 15:05:00,so2,4.565919411764704
2019-02-06 15:10:00,so2,4.055561176470588
2019-02-06 15:15:00,so2,4.160947142857143
2019-02-06 15:20:00,so2,3.7238413157894734
2019-02-06 15:25:00,so2,3.4881065217391303
2019-02-06 15:30:00,so2,3.3350590697674414
2019-02-06 15:35:00,so2,4.430576571428571
2019-02-06 15:40:00,so2,3.07153568627451
2019-02-06 15:45:00,so2,4.71985358974359
2019-02-06 15:50:00,so2,4.523825531914894
2019-02-06 15:55:00,so2,5.908008974358974
2019-02-06 16:00:00,so2,5.525058918918918
2019-02-06 16:05:00,so2,5.051876666666667
2019-02-06 16:10:00,so2,4.771069999999999
2019-02-06 16:15:00,so2,4.58567450980392
2019-02-06 16:20:00,so2,6.1616510810810805
2019-02-06 16:25:00,so2,5.654339523809523
2019-02-06 16:30:00,so2,4.628167222222224
2019-02-06 16:35:00,so2,0.29175026315789465
2019-02-06 16:40:00,so2,0.33092447368421046
2019-02-06 16:45:00,so2,0.4692321875
2019-02-06 16:50:00,so2,0.3272685714285714
2019-02-06 16:55:00,so2,0.5412344444444442
2019-02-06 17:00:00,so2,0.5231190909090909
2019-02-06 17:05:00,so2,0.5802725641025643
2019-02-06 17:10:00,so2,0.49963037037037034
2019-02-06 17:15:00,so2,0.569305
2019-02-06 17:20:00,so2,0.46503428571428557
2019-02-06 17:25:00,so2,0.48299608695652174
2019-02-06 17:30:00,so2,0.4418868750000001
2019-02-06 17:35:00,so2,0.38428156249999995
2019-02-06 17:40:00,so2,0.31782962962962963
2019-02-06 17:45:00,so2,0.5043548484848484
2019-02-06 17:50:00,so2,0.63877875
2019-02-06 17:55:00,so2,0.5605648387096774
2019-02-06 18:00:00,so2,0.5558212500000002
2019-02-06 18:05:00,so2,0.6757647619047619
2019-02-06 18:10:00,so2,0.5565354838709679
2019-02-06 18:15:00,so2,0.5001951612903226
2019-02-06 18:20:00,so2,0.5982703846153847
2019-02-06 18:25:00,so2,0.4046012121212121
2019-02-06 18:30:00,so2,0.3441526666666668
2019-02-06 18:35:00,so2,0.24136343749999997
2019-02-06 18:40:00,so2,0.3406860606060605
2019-02-06 18:45:00,so2,0.36277562500000005
2019-02-06 18:50:00,so2,0.33006161290322583
2019-02-06 18:55:00,so2,0.30935147058823526
2019-02-06 19:00:00,so2,0.24617281250000006
2019-02-06 19:05:00,so2,0.4849248148148148
2019-02-06 19:10:00,so2,0.33947705882352935
2019-02-06 19:15:00,so2,0.39782138888888885
2019-02-06 19:20:00,so2,0.31949399999999994
2019-02-06 19:25:00,so2,0.3779154285714285
2019-02-06 19:30:00,so2,0.5216547222222222
2019-02-06 19:35:00,so2,0.5278173333333335
2019-02-06 19:40:00,so2,0.6523416666666666
2019-02-06 19:45:00,so2,0.8465568965517241
2019-02-06 19:50:00,so2,0.7556746153846152
2019-02-06 19:55:00,so2,0.771078620689655
2019-02-06 20:00:00,so2,0.813969
2019-02-06 20:05:00,so2,1.1064047619047621
2019-02-06 20:10:00,so2,0.9075314285714287
2019-02-06 20:15:00,so2,0.8752949999999998
2019-02-06 20:20:00,so2,0.672998
2019-02-06 20:25:00,so2,0.6077880000000001
2019-02-06 20:30:00,so2,0.7858705714285715
2019-02-06 20:35:00,so2,0.7734975862068968
2019-02-06 20:40:00,so2,5.204823513513513
2019-02-06 20:45:00,so2,6.4604316216216215
2019-02-06 20:50:00,so2,5.226982826086956
2019-02-06 20:55:00,so2,6.3831461538461545
2019-02-06 21:00:00,so2,5.92240205882353
2019-02-06 21:05:00,so2,4.57255780487805
2019-02-06 21:10:00,so2,4.837675581395348
2019-02-06 21:15:00,so2,4.715489215686274
2019-02-06 21:20:00,so2,5.376273249999999
2019-02-06 21:25:00,so2,5.919441250000001
2019-02-06 21:30:00,so2,4.818727727272729
2019-02-06 21:35:00,so2,5.747551951219511
2019-02-06 21:40:00,so2,5.338808
2019-02-06 21:45:00,so2,4.033820172413794
2019-02-06 21:50:00,so2,4.11238
2019-02-06 21:55:00,so2,4.102497619047618
2019-02-06 22:00:00,so2,4.479040000000002
2019-02-06 22:05:00,so2,4.1455874999999995
2019-02-06 22:10:00,so2,4.5111895238095245
2019-02-06 22:15:00,so2,5.24683696969697
2019-02-06 22:20:00,so2,3.808062978723404
2019-02-06 22:25:00,so2,3.7320024444444453
2019-02-06 22:30:00,so2,3.522501132075472
2019-02-06 22:35:00,so2,3.8958621739130432
2019-02-06 22:40:00,so2,3.372646603773585
2019-02-06 22:45:00,so2,3.224615813953488
2019-02-06 22:50:00,so2,2.717960666666666
2019-02-06 22:55:00,so2,2.411061489361702
2019-02-06 23:00:00,so2,2.271155
2019-02-06 23:05:00,so2,1.8285239024390245
2019-02-06 23:10:00,so2,1.7072609090909083
2019-02-06 23:15:00,so2,1.596184782608695
2019-02-06 23:20:00,so2,1.5504544444444446
2019-02-06 23:25:00,so2,1.6030038636363642
2019-02-06 23:30:00,so2,1.62255625
2019-02-06 23:35:00,so2,1.744883255813953
2019-02-06 23:40:00,so2,3.20465195652174
2019-02-06 23:45:00,so2,4.8477613888888875
2019-02-06 23:50:00,so2,4.554197714285714
2019-02-06 23:55:00,so2,2.546812909090909
2019-02-07 00:00:00,so2,1.8892054000000003
2019-02-07 00:05:00,so2,2.1526647727272734
2019-02-07 00:10:00,so2,3.2112556818181814
2019-02-07 00:15:00,so2,4.783670217391305
2019-02-07 00:20:00,so2,4.210748269230769
2019-02-07 00:25:00,so2,4.835225238095238
2019-02-07 00:30:00,so2,4.767004146341462
2019-02-07 00:35:00,so2,5.275989534883721
2019-02-07 00:40:00,so2,4.616737317073171
2019-02-07 00:45:00,so2,4.728673333333332
2019-02-07 00:50:00,so2,4.816682432432432
2019-02-07 00:55:00,so2,4.30150923076923
2019-02-07 01:00:00,so2,3.600102173913043
2019-02-07 01:05:00,so2,3.47206804347826
2019-02-07 01:10:00,so2,3.343444761904761
2019-02-07 01:15:00,so2,2.4462472
2019-02-07 01:20:00,so2,2.2416951851851854
2019-02-07 01:25:00,so2,2.5068962500000005
2019-02-07 01:30:00,so2,2.996398125000001
2019-02-07 01:35:00,so2,2.687341395348837
2019-02-07 01:40:00,so2,1.9157384615384612
2019-02-07 01:45:00,so2,2.733180571428572
2019-02-07 01:50:00,so2,1.915871276595745
2019-02-07 01:55:00,so2,2.1033743181818183
2019-02-07 02:00:00,so2,2.430939772727272
2019-02-07 02:05:00,so2,2.73696488372093
2019-02-07 02:10:00,so2,2.3653724444444437
2019-02-07 02:15:00,so2,0.6339289189189188
2019-02-07 02:20:00,so2,0.6890510714285715
2019-02-07 02:25:00,so2,0.5183822222222223
2019-02-07 02:30:00,so2,0.5747306060606062
2019-02-07 02:35:00,so2,0.76382
2019-02-07 02:40:00,so2,0.6219560606060607
2019-02-07 02:45:00,so2,0.6457772727272728
2019-02-07 02:50:00,so2,0.7234314814814815
2019-02-07 02:55:00,so2,0.5342813333333335
2019-02-07 03:00:00,so2,0.6056041935483872
2019-02-07 03:05:00,so2,0.653504347826087
2019-02-07 03:10:00,so2,0.46870468749999994
2019-02-07 03:15:00,so2,0.5243962068965518
2019-02-07 03:20:00,so2,0.72019
2019-02-07 03:25:00,so2,0.540091724137931
2019-02-07 03:30:00,so2,0.5427896969696969
2019-02-07 03:35:00,so2,0.6663096000000002
2019-02-07 03:40:00,so2,0.6280666666666666
2019-02-07 03:45:00,so2,0.6470362962962964
2019-02-07 03:50:00,so2,0.6274375
2019-02-07 03:55:00,so2,0.5832966666666668
2019-02-07 04:00:00,so2,0.6527133333333334
2019-02-07 04:05:00,so2,0.6942857575757576
2019-02-07 04:10:00,so2,0.9269116666666665
2019-02-07 04:15:00,so2,0.7963762499999998
2019-02-07 04:20:00,so2,0.9708321739130436
2019-02-07 04:25:00,so2,0.8961016666666669
2019-02-07 04:30:00,so2,0.8321977272727273
2019-02-07 04:35:00,so2,0.7345507142857143
2019-02-07 04:40:00,so2,0.8663284615384614
2019-02-07 04:45:00,so2,0.921393076923077
2019-02-07 04:50:00,so2,0.9219214814814817
2019-02-07 04:55:00,so2,1.0810051612903226
2019-02-07 05:00:00,so2,1.2272507142857145
2019-02-07 05:05:00,so2,1.119549333333333
2019-02-07 05:10:00,so2,1.8295414999999995
2019-02-07 05:15:00,so2,1.5285368
2019-02-07 05:20:00,so2,1.102835
2019-02-07 05:25:00,so2,1.0776465625
2019-02-07 05:30:00,so2,0.9559848387096774
2019-02-07 05:35:00,so2,1.209598260869565
2019-02-07 05:40:00,so2,0.789574864864865
2019-02-07 05:45:00,so2,1.0754137037037037
2019-02-07 05:50:00,so2,1.2018315789473686
2019-02-07 05:55:00,so2,0.8586570270270268
2019-02-07 06:00:00,so2,1.0540637037037037
2019-02-07 06:05:00,so2,0.9437755555555556
2019-02-07 06:10:00,so2,1.1217243999999997
2019-02-07 06:15:00,so2,1.23077
2019-02-07 06:20:00,so2,1.0713240000000002
2019-02-07 06:25:00,so2,0.9096175000000001
2019-02-07 06:30:00,so2,0.8602151612903227
2019-02-07 06:35:00,so2,1.1289636842105266
2019-02-07 06:40:00,so2,1.1016456666666667
2019-02-07 06:45:00,so2,1.0763887096774194
2019-02-07 06:50:00,so2,0.9746400000000002
2019-02-07 06:55:00,so2,0.9447389999999999
2019-02-07 07:00:00,so2,1.0526709677419352
2019-02-07 07:05:00,so2,1.307439
2019-02-07 07:10:00,so2,1.0302303703703706
2019-02-07 07:15:00,so2,0.9971256666666665
2019-02-07 07:20:00,so2,1.331534761904762
2019-02-07 07:25:00,so2,0.999368787878788
2019-02-07 07:30:00,so2,1.1334217857142856
2019-02-07 07:35:00,so2,1.0469093333333332
2019-02-07 07:40:00,so2,1.3900290909090907
2019-02-07 07:45:00,so2,1.2023203571428567
2019-02-07 07:50:00,so2,1.3829891666666667
2019-02-07 07:55:00,so2,1.6552223529411763
2019-02-07 08:00:00,so2,1.111865
2019-02-07 08:05:00,so2,1.21733875
2019-02-07 08:10:00,so2,1.0367863333333331
2019-02-07 08:15:00,so2,1.432911052631579
2019-02-07 08:20:00,so2,1.2071999999999998
2019-02-07 08:25:00,so2,1.0300085714285714
2019-02-07 08:30:00,so2,1.0643555555555555
2019-02-07 08:35:00,so2,0.9493710344827582
2019-02-07 08:40:00,so2,1.2675456
2019-02-07 08:45:00,so2,1.0367936666666664
2019-02-07 08:50:00,so2,0.8140900000000001
2019-02-07 08:55:00,so2,1.0598766666666666
2019-02-07 09:00:00,so2,0.8773051612903224
2019-02-07 09:05:00,so2,0.9768372727272726
2019-02-07 09:10:00,so2,0.9294696296296299
2019-02-07 09:15:00,so2,1.0505492857142857
2019-02-07 09:20:00,so2,0.8159535294117648
2019-02-07 09:25:00,so2,0.8467621212121212
2019-02-07 09:30:00,so2,0.809178620689655
2019-02-07 09:35:00,so2,0.8463796296296299
2019-02-07 09:40:00,so2,1.101397391304348
2019-02-07 09:45:00,so2,1.1282318181818183
2019-02-07 09:50:00,so2,0.9600955555555554
2019-02-07 09:55:00,so2,1.0275946153846152
2019-02-07 10:00:00,so2,0.9695924999999999
2019-02-07 10:05:00,so2,0.8394296153846155
2019-02-07 10:10:00,so2,0.7393375000000002
2019-02-07 10:15:00,so2,0.933923548387097
2019-02-07 10:20:00,so2,0.883537857142857
2019-02-07 10:25:00,so2,1.1463696
2019-02-07 10:30:00,so2,1.0418724
2019-02-07 10:35:00,so2,1.1024934615384614
2019-02-07 10:40:00,so2,0.947280294117647
2019-02-07 10:45:00,so2,1.522097826086956
2019-02-07 10:50:00,so2,0.9385617857142857
2019-02-07 10:55:00,so2,1.295868064516129
2019-02-07 11:00:00,so2,1.9231065217391303
2019-02-07 11:05:00,so2,1.9345390476190474
2019-02-07 11:10:00,so2,1.2449148571428568
2019-02-07 11:15:00,so2,1.4575696666666667
2019-02-07 11:20:00,so2,2.0270945
2019-02-07 11:25:00,so2,1.8351928000000006
2019-02-07 11:30:00,so2,1.5613465624999998
2019-02-07 11:35:00,so2,1.7565068000000001
2019-02-07 11:40:00,so2,1.859926896551724
2019-02-07 11:45:00,so2,2.5282671428571426
2019-02-07 11:50:00,so2,2.327693333333333
2019-02-07 11:55:00,so2,2.3310508333333333
